bgg_id,boardgame_name,year_published,min_players,max_players,play_time,min_age,users_rated,rating_average,bgg_rank,complexity_average,owned_users
19484.0,Wiochmen Rejser,2005.0,2,4,15,12,232,5.4,18885,1.32,244.0
12924.0,Dark Crusade:  The War in the East 1941-45,1984.0,2,2,120,12,37,4.78,18886,3.29,131.0
14379.0,Harry Potter and the Sorcerer's Stone Mystery at Hogwarts Game,2000.0,2,6,30,8,500,5.52,18887,1.52,1482.0
1703.0,Kula Kula,1991.0,3,5,45,10,88,5.05,18888,1.25,251.0
35482.0,Mini Cat & Mouse,2008.0,2,4,15,4,32,4.33,18889,1.0,57.0
67630.0,U-Build Sorry!,2010.0,2,4,0,6,43,4.84,18890,1.0,145.0
32849.0,Cat in The Hat:  I Can do that!,2007.0,2,4,20,4,88,5.1,18891,1.0,239.0
158918.0,FLY,2015.0,2,4,10,8,287,5.37,18892,1.09,1220.0
6194.0,Home Alone,1991.0,2,4,30,8,38,4.52,18893,1.0,147.0
20634.0,MiniMonFa (MiniMonsterFantasy),2005.0,2,2,20,7,205,5.45,18894,1.75,531.0
14275.0,Black Molly,2004.0,2,4,30,8,37,4.49,18895,1.8,81.0
194960.0,Brain Games,2015.0,3,6,30,14,105,5.04,18896,1.67,419.0
4150.0,Bakari,2002.0,2,4,30,7,143,5.28,18897,1.35,257.0
7547.0,Go Bananas!,2000.0,2,5,20,6,68,4.92,18898,1.0,215.0
240223.0,5 sekund bez cenzury,2017.0,3,30,60,18,59,4.73,18899,1.0,104.0
13682.0,Travel Clue,1990.0,2,6,10,8,149,5.29,18900,1.5,619.0
3944.0,The Honeymooners Game,1986.0,2,6,45,10,31,4.23,18901,1.0,108.0
4058.0,Chaos Progenitus,1996.0,2,6,20,12,71,5.11,18902,2.44,201.0
176918.0,Rotten Apples,2014.0,2,10,30,17,51,4.9,18903,1.0,205.0
29419.0,Chicken or Egg?,2007.0,2,4,20,8,35,4.39,18904,1.33,79.0
13982.0,Sorry!: Pokémon,2000.0,2,4,0,6,79,5.24,18905,1.0,241.0
146596.0,Logo Party,2013.0,4,0,60,8,103,5.12,18906,1.25,373.0
42920.0,UNO Moo!,2008.0,2,4,15,3,163,5.3,18907,1.0,349.0
25167.0,Project Skyline,2004.0,2,4,45,10,82,5.24,18908,1.73,162.0
39636.0,Aku Ankka,2008.0,2,6,30,7,33,4.29,18909,2.0,53.0
42686.0,Pictureka! Flipper,2009.0,2,10,0,6,47,4.67,18910,1.0,140.0
18696.0,Racer Knights of Falconus,2005.0,2,8,30,10,79,5.0,18911,1.73,231.0
2426.0,Hit the Beach,1965.0,2,4,60,10,159,5.28,18912,1.13,337.0
185104.0,Monopoly: Game of Thrones Collector's Edition,2015.0,2,6,180,18,349,5.57,18913,1.43,1161.0
98350.0,Kamakura,2011.0,2,4,5,13,31,4.16,18914,1.33,73.0
3114.0,Poleconomy,1977.0,2,6,180,12,406,5.46,18915,2.09,833.0
4037.0,"Raid! Commando Operations, in the 20th Century",1977.0,2,2,240,12,146,5.38,18916,2.65,609.0
8972.0,Beat the Experts,2002.0,2,4,10,8,39,4.5,18917,1.67,139.0
3849.0,Red Zone,1995.0,2,2,60,0,38,4.57,18918,1.5,72.0
37382.0,Monopoly: Wonder of The World,2003.0,2,8,90,8,86,5.04,18919,1.33,234.0
2283.0,Flip,2000.0,2,2,10,10,48,4.65,18920,1.0,165.0
2635.0,Finance,1932.0,2,6,120,8,68,4.9,18921,1.17,333.0
6245.0,Quest for the Dungeonmaster,1984.0,2,6,45,6,36,4.33,18922,1.0,117.0
103573.0,Scurvy Dogs: Pirates and Privateers,2012.0,2,8,50,12,36,4.5,18923,2.0,99.0
20624.0,Captain Bones Gold,2005.0,2,4,30,6,63,5.03,18924,1.2,101.0
216906.0,Across the Iron Curtain,2017.0,1,6,45,10,30,4.22,18925,2.0,39.0
4105.0,The Wheel of Time Collectible Card Game,2000.0,2,6,60,10,144,5.36,18926,2.8,258.0
7605.0,The Suicide Bomber Card Game,2003.0,2,2,30,12,83,5.06,18927,1.78,190.0
167505.0,Star Wars Force Grab,2014.0,2,6,0,6,45,4.55,18928,1.2,104.0
199401.0,Kingz,2016.0,2,5,15,7,51,4.78,18929,0.0,190.0
5181.0,Operation Cannibal,1996.0,2,2,180,12,74,5.07,18930,2.38,278.0
14459.0,Monopoly: New Zealand,2000.0,2,10,180,8,32,4.17,18931,2.0,55.0
1249.0,Safari Jack,1998.0,2,4,30,10,267,5.34,18932,1.42,695.0
28308.0,Martinis & Men,2007.0,2,8,20,25,76,5.0,18933,1.0,99.0
1096.0,Four Real,1999.0,2,2,60,10,53,4.77,18934,2.0,116.0
13039.0,Digimon Digi-Battle Card Game,1999.0,2,2,60,8,66,5.03,18935,1.33,118.0
148273.0,Kto z Kim?,2013.0,3,8,30,8,43,5.01,18936,1.0,51.0
165189.0,Altaria: Clash of Dimensions,2014.0,2,2,45,12,41,4.82,18937,2.2,80.0
21331.0,Quip It!,2005.0,3,8,60,13,68,4.95,18938,1.33,185.0
76668.0,Diary of a Wimpy Kid: Cheese Touch,2010.0,3,6,40,8,79,4.87,18939,1.0,206.0
136494.0,Jake and the Never Land Pirates: Who Shook Hook?,2012.0,2,4,0,4,61,4.82,18940,1.0,151.0
150018.0,Alternatywy 4,2013.0,3,6,90,12,53,4.82,18941,3.2,103.0
8638.0,Monopoly Junior: Travel Edition,1991.0,2,4,30,5,31,4.24,18942,0.0,89.0
137168.0,Klugscheisser,2010.0,2,0,0,12,41,4.46,18943,1.0,142.0
121601.0,Zombie Fried,2013.0,2,6,45,13,31,4.08,18944,2.0,117.0
3160.0,Holy War,1979.0,2,2,90,12,97,5.12,18945,2.07,420.0
3636.0,SongBurst 50's & 60's Edition,1990.0,3,0,30,18,105,5.17,18946,1.17,296.0
214224.0,Clue: Star Wars,2016.0,3,6,60,8,151,5.39,18947,2.0,559.0
10293.0,En Busca Del Imperio Cobra,1981.0,2,4,30,9,387,5.48,18948,1.28,695.0
1488.0,Trailer Park Gods,1998.0,3,6,30,0,56,4.73,18949,1.57,126.0
29142.0,I Spy Eagle Eye,2006.0,1,4,20,5,79,4.95,18950,1.0,256.0
23970.0,Pokémon Master Trainer III,2005.0,2,4,45,7,52,5.01,18951,1.25,144.0
3574.0,Tank! Armored Combat in the 20th Century,1974.0,2,2,90,12,91,5.17,18952,2.75,401.0
110511.0,Fall of the Roman Empire,2011.0,2,4,30,10,38,4.42,18953,1.33,262.0
5663.0,WFF 'N PROOF,1962.0,2,4,45,6,61,4.83,18954,3.89,260.0
4559.0,Ginny-O,1978.0,2,4,60,8,42,4.5,18955,1.0,237.0
4117.0,Ruffhouse,1980.0,2,4,60,8,52,4.74,18956,1.25,184.0
21652.0,Silence in Class!,1988.0,3,7,30,8,32,4.21,18957,1.75,64.0
2916.0,File 13,1983.0,1,4,30,10,119,5.17,18958,1.0,233.0
127.0,Princess Ryan's Star Marines,1997.0,1,6,120,10,204,5.31,18959,2.46,530.0
275802.0,Carnival Zombie: 2nd Edition,2020.0,1,6,120,12,47,4.48,18960,3.0,147.0
33906.0,Komandosi,1990.0,2,6,60,0,64,5.07,18961,2.22,59.0
1656.0,Smokers Wild,1978.0,2,6,120,8,76,5.04,18962,1.2,143.0
6052.0,Yorktown: The Siege Which Determined the Birth of the United States,1981.0,2,4,240,15,63,4.89,18963,3.14,146.0
14132.0,Project Pornstar,2004.0,2,5,45,18,135,5.35,18964,1.4,180.0
172237.0,UNO Dare!,2014.0,2,10,0,7,91,5.0,18965,1.0,438.0
3021.0,Origins,1995.0,2,6,30,12,73,4.97,18966,1.14,199.0
3686.0,Yu-Gi-Oh Millennium Game,2002.0,2,4,30,8,44,4.55,18967,1.5,99.0
210179.0,Yo Fui a EGB: El Juego Oficial,2015.0,2,6,180,12,47,4.77,18968,1.2,87.0
39312.0,Hunter: Deadly Prey,2008.0,3,5,90,10,62,4.93,18969,2.88,210.0
2258.0,The Stock Market Game,1970.0,1,12,60,0,188,5.41,18970,2.04,694.0
33876.0,Killer Bunnies and the Journey to Jupiter,2008.0,2,6,90,12,332,5.58,18971,2.54,796.0
21529.0,Poker Tiles Game,2005.0,2,4,30,9,50,4.72,18972,1.5,170.0
20203.0,Breakout,1994.0,2,2,20,6,44,4.59,18973,1.0,116.0
3610.0,Word Power,1963.0,2,8,60,10,46,4.63,18974,1.25,270.0
11167.0,Brain Quest,1993.0,2,4,60,6,43,4.48,18975,1.2,190.0
124160.0,The Strategy Game,0.0,1,4,20,7,43,4.46,18976,1.25,36.0
11683.0,Chicken of the Sea,1994.0,2,2,60,10,41,4.62,18977,2.5,191.0
1723.0,Alpha Omega,1977.0,2,3,120,12,171,5.34,18978,3.09,595.0
2783.0,Thieves in the Wood,1976.0,2,6,45,7,41,4.56,18979,1.0,102.0
16003.0,Fraud Squad,2002.0,3,6,45,8,36,4.08,18980,1.25,218.0
25158.0,Pingo Balance,2006.0,2,4,10,4,66,5.03,18981,1.0,169.0
8450.0,Hector and Achilles,2003.0,2,2,30,10,485,5.41,18982,1.82,1242.0
36634.0,Rice Wars,2008.0,2,5,60,0,203,5.3,18983,2.86,303.0
23870.0,"Strange Defeat:  The Fall of France, 1940",2006.0,2,2,60,12,100,5.11,18984,2.14,296.0
152902.0,Fish or Cut Bait,2013.0,2,99,30,8,124,5.14,18985,1.0,476.0
9607.0,Enigma,1988.0,2,6,60,12,47,4.63,18986,1.0,127.0
24116.0,The Game of Life: Pirates of the Caribbean - Dead Man's Chest,2006.0,2,6,45,9,181,5.34,18987,1.5,433.0
3476.0,Shadowrun: DMZ Downtown Militarized Zone,1990.0,2,2,30,12,115,5.2,18988,2.5,385.0
62861.0,Drakar och Demoner: Brädspelet,2009.0,2,6,120,12,32,4.2,18989,2.4,68.0
38353.0,Monopol: Sverige,2008.0,2,6,0,0,31,4.27,18990,1.0,52.0
19466.0,Trivial Pursuit: 1980s,2000.0,2,24,40,16,140,5.27,18991,2.08,280.0
27800.0,The Market of Alturien,2007.0,2,6,60,10,383,5.39,18992,1.88,786.0
4076.0,Management Material (General Office Edition),2002.0,2,5,30,12,201,5.37,18993,1.12,358.0
67948.0,Mahjong Solitaire,1981.0,1,1,20,0,72,4.97,18994,1.13,30.0
140317.0,Monopoly: Adventure Time Collector's Edition,2013.0,2,6,90,8,71,4.96,18995,1.67,280.0
265297.0,Monopoly for Millennials,2018.0,2,4,0,8,42,4.68,18996,1.0,220.0
4384.0,Im Schatten des Sonnenkönigs,2002.0,2,6,45,10,111,5.11,18997,1.56,331.0
112692.0,Goblins: Epic Death,2011.0,2,6,50,10,117,5.19,18998,1.9,215.0
26841.0,Table-MotoGP: The Moto GP Licensed Board Game,2006.0,2,11,90,8,38,4.54,18999,1.13,82.0
32680.0,Hero: Immortal King - The Infernal Forge,2007.0,1,2,30,9,138,5.24,19000,1.36,375.0
140729.0,Say What You Meme,2013.0,3,10,60,13,34,4.16,19001,1.33,74.0
14951.0,Danmark-spillet,1988.0,2,4,60,8,31,4.28,19002,1.0,50.0
8943.0,Superfection,1975.0,2,6,30,8,66,4.96,19003,1.5,117.0
610.0,Knights of the Rainbow,1999.0,2,6,45,10,67,4.93,19004,1.2,91.0
20005.0,Sushi Express,2005.0,3,6,30,8,179,5.27,19005,1.43,282.0
31561.0,Bankruptcy: The Card Game,2007.0,2,6,10,8,55,4.75,19006,1.55,79.0
10414.0,Poppa's Pizza Topple,1999.0,2,4,10,3,49,4.78,19007,1.13,91.0
27675.0,Monster Maker,2007.0,3,5,0,6,38,4.38,19008,1.0,88.0
92776.0,Guards! Guards! A Discworld Boardgame,2011.0,2,6,120,11,425,5.61,19009,2.63,1276.0
5952.0,Xena: Warrior Princess CCG,1998.0,2,3,10,10,88,5.13,19010,1.17,169.0
367.0,Overthrone,1999.0,3,6,90,12,276,5.33,19011,2.18,908.0
218358.0,Harry Potter: Magical Beasts Board Game,2016.0,2,4,0,8,58,4.72,19012,1.0,244.0
3910.0,Harry Potter: Diagon Alley Board Game,2001.0,3,6,45,8,196,5.33,19013,1.15,537.0
251252.0,Battle of the Sexes,2012.0,4,99,90,16,40,4.23,19014,2.0,120.0
5690.0,Oi! Dat's My Leg!,1989.0,2,4,30,7,46,4.47,19015,1.0,62.0
147581.0,The Rats in the Walls,2013.0,3,6,30,12,52,4.71,19016,1.0,114.0
7463.0,"'CA' Tactical Naval Warfare in the Pacific, 1941-45",1973.0,2,2,120,12,107,5.28,19017,2.57,398.0
34377.0,King Toad,2008.0,2,6,15,5,53,4.66,19018,1.0,128.0
13260.0,Clown,1975.0,2,6,20,4,82,5.02,19019,1.0,162.0
1464.0,Duo,1986.0,2,6,20,7,109,5.17,19020,1.73,304.0
31068.0,Bulp!,2007.0,2,4,20,8,83,5.13,19021,1.44,178.0
9320.0,Bottles and Bins,1982.0,2,4,20,5,38,4.5,19022,1.0,66.0
179701.0,Game of Phones,2015.0,3,99,15,13,81,5.26,19023,1.0,432.0
18618.0,Capitaly,1935.0,2,8,60,8,57,4.67,19024,1.67,103.0
16380.0,Mighty Morphin Power Rangers Game,1994.0,2,4,30,6,40,4.45,19025,1.17,131.0
67026.0,Diamoniak,2009.0,2,4,15,5,121,5.18,19026,1.0,276.0
9160.0,Neopets TCG,2003.0,2,2,20,8,79,5.05,19027,1.4,133.0
18657.0,Test Match,1955.0,1,2,30,8,40,4.45,19028,1.0,47.0
7860.0,Simpsons Trading Card Game,2003.0,2,5,20,10,107,5.02,19029,1.38,263.0
156599.0,Caffeine Rush,2015.0,2,6,20,10,69,4.88,19030,1.67,253.0
9153.0,Monopoly: NASCAR,1997.0,2,8,120,8,51,4.89,19031,2.0,173.0
249414.0,Backyard Builders Treehouse,2016.0,2,5,10,6,174,5.3,19032,1.0,607.0
36232.0,Top Ten: The Bill of Rights,2009.0,3,8,30,8,32,4.2,19033,0.0,77.0
1648.0,Kan-U-Go,1934.0,2,7,30,10,51,4.65,19034,1.57,176.0
16226.0,Gone Fishing!,2005.0,2,2,40,10,320,5.35,19035,1.38,675.0
1255.0,Vegas,1996.0,2,4,60,12,93,5.01,19036,1.6,215.0
3502.0,Star of the Guardians,1995.0,2,2,20,10,46,4.52,19037,2.0,135.0
8915.0,Jenga Xtreme,2003.0,2,8,20,8,197,5.3,19038,1.1,454.0
13944.0,Escape The Mad Mummy,2004.0,2,4,0,7,48,4.51,19039,1.0,109.0
6971.0,Jeopardy! Simpsons Edition,2003.0,3,5,45,12,66,5.0,19040,1.25,300.0
76362.0,Celtic Challenge,2010.0,1,2,20,8,34,4.15,19041,1.0,86.0
11954.0,Paladin,2004.0,3,5,20,10,54,4.77,19042,1.29,134.0
4070.0,Tri-Virsity,1988.0,1,8,10,7,55,4.73,19043,1.4,192.0
33799.0,Fruttirelli,2007.0,2,4,30,4,45,4.52,19044,1.0,76.0
8852.0,Gem Quest,2003.0,2,8,180,10,51,4.71,19045,2.75,127.0
117910.0,Schotten Rennen,2012.0,2,4,20,8,58,4.72,19046,1.25,114.0
3503.0,Star Quest,1995.0,2,8,30,10,35,4.21,19047,1.75,111.0
14511.0,SharkPark,2005.0,2,4,35,8,88,4.96,19048,1.8,138.0
204069.0,Cranium Dark,2016.0,3,0,0,18,97,4.97,19049,1.0,510.0
179718.0,Black-Handed Henry's Potion Party,2015.0,2,4,60,7,60,4.92,19050,1.33,253.0
39192.0,Schwarzer Kater,2008.0,2,9,10,4,64,4.9,19051,1.2,175.0
1417.0,Alibi,1993.0,3,10,45,10,692,5.46,19052,1.82,1669.0
26163.0,The Christmas Game,2006.0,2,4,40,6,34,4.25,19053,0.0,74.0
6684.0,Transformers Adventure Game,1984.0,2,4,30,7,37,4.32,19054,1.6,116.0
3068.0,Komme Gleich,1996.0,2,6,30,10,31,4.08,19055,0.0,68.0
409.0,Dschungel,1999.0,2,4,30,10,64,4.82,19056,1.75,245.0
1934.0,Up & Down,1996.0,2,6,60,10,53,4.68,19057,1.0,228.0
6363.0,Monopoly: World Cup France '98 Edition,1998.0,2,8,120,8,104,5.11,19058,2.5,193.0
7575.0,Snowball Fight,2002.0,2,10,20,6,86,4.95,19059,1.08,161.0
5644.0,Anera's Arena,2001.0,2,12,30,8,32,4.45,19060,1.75,63.0
2566.0,Die Erbtante,1997.0,3,5,30,10,121,5.17,19061,1.58,555.0
38197.0,Relic Raiders: Haunted Ruins,2008.0,2,4,20,6,57,4.72,19062,1.36,150.0
8295.0,Secrets of the Pyramids,2000.0,2,4,15,6,80,4.96,19063,1.0,303.0
41017.0,Tuk-Tuk Taxi,2009.0,2,4,30,7,84,4.92,19064,1.33,143.0
4627.0,Ultra-Warrior,1981.0,2,4,30,10,37,4.55,19065,1.6,188.0
46743.0,Pirate Code,2009.0,2,4,15,8,134,5.22,19066,1.38,445.0
8211.0,Great States!,2002.0,2,6,20,7,30,4.0,19067,1.0,145.0
177751.0,Random Encounter: Plains of the Troll King,2016.0,1,5,20,10,66,4.85,19068,2.0,214.0
21866.0,"Zobmondo!! Would you rather...? Twisted, sick and wrong. Late night.",2005.0,3,0,30,12,49,4.53,19069,1.0,151.0
40974.0,Superpoly,1979.0,2,6,60,8,71,4.88,19070,2.25,147.0
4933.0,The Tick: Hip Deep in Evil!,1996.0,2,4,60,7,62,4.77,19071,1.33,151.0
2515.0,Pirate Island,1984.0,2,4,60,11,57,4.74,19072,1.83,176.0
29599.0,Scandaroon,2007.0,3,4,60,10,110,5.09,19073,2.0,420.0
2782.0,Vantage,1985.0,2,4,30,9,40,4.38,19074,1.5,194.0
16620.0,Domination,2005.0,2,4,30,8,84,4.94,19075,1.14,172.0
6010.0,Phantom Rallye,2003.0,2,4,30,5,90,5.01,19076,1.33,191.0
128028.0,CLASH: Jihad vs. McWorld,2012.0,2,2,15,14,164,5.17,19077,1.73,251.0
50444.0,Pop to the Shops,0.0,2,4,0,5,34,4.18,19078,0.0,54.0
67629.0,U-Build Connect 4,2010.0,2,2,0,6,34,4.1,19079,2.5,119.0
130597.0,Like: The Social Game,2012.0,3,8,30,10,63,5.65,19080,1.71,194.0
235534.0,Pummeleinhorn: Der Kekfe Marathon,2017.0,2,5,20,6,63,4.91,19081,1.0,117.0
32678.0,Hero: Immortal King - The Lair of the Lich,2007.0,1,2,30,9,184,5.28,19082,1.5,445.0
86768.0,Abetto,2010.0,2,4,60,12,60,5.15,19083,2.22,83.0
10807.0,Fishing for Terrorists,2004.0,2,6,45,14,87,4.94,19084,1.0,162.0
14705.0,Totally Gross,2002.0,2,4,0,8,53,4.62,19085,1.4,276.0
360.0,Quests of the Round Table,1995.0,2,4,60,10,285,5.33,19086,1.86,776.0
20790.0,You've Been Sentenced!,2005.0,3,10,30,8,241,5.33,19087,1.53,700.0
60311.0,Pairs in Pears,2009.0,2,4,30,6,163,5.23,19088,1.17,680.0
5051.0,"La Grande Armee: Campaigns of Napoleon, 1805-1815",1987.0,2,4,240,12,78,5.08,19089,3.63,255.0
25950.0,Masters of the Universe,1984.0,2,4,60,6,49,4.74,19090,1.11,93.0
1925.0,Krystal,1989.0,2,6,120,8,47,4.53,19091,3.0,114.0
47170.0,The Tower of Mystery,2009.0,2,8,30,8,46,4.89,19092,2.0,102.0
23243.0,Pirate's Cove: Search for the Treasure Game,2005.0,2,4,0,4,44,4.41,19093,1.0,124.0
6364.0,Monopoly: Hong Kong,1997.0,2,8,120,8,49,4.52,19094,2.0,84.0
8530.0,Stampede!,2003.0,2,4,10,6,47,4.47,19095,1.0,123.0
26204.0,Spion & Spion,1987.0,2,4,45,10,37,4.34,19096,1.5,154.0
4279.0,Flux,1986.0,2,6,90,12,274,5.39,19097,1.42,692.0
132320.0,Monopoly: Doctor Who 50th Anniversary Collectors Edition,2012.0,2,6,180,8,126,5.29,19098,1.8,563.0
55706.0,Ren Faire,2009.0,2,4,60,13,111,5.19,19099,1.17,373.0
32789.0,Bogoss,2007.0,2,4,15,6,41,4.4,19100,1.0,124.0
36228.0,Roman Taxi,2009.0,2,5,45,0,45,4.46,19101,1.33,101.0
37349.0,Cthulhu Rising,2008.0,2,2,20,0,224,5.29,19102,1.27,462.0
56246.0,Goblins,2009.0,2,6,50,10,115,5.17,19103,1.62,265.0
38795.0,Rhino Rampage,2008.0,2,4,15,4,51,4.72,19104,1.0,80.0
6436.0,Echelons of Fury,1995.0,2,2,60,12,52,4.57,19105,2.2,122.0
32157.0,The T-Shirt Game,2007.0,3,6,30,0,104,5.1,19106,1.0,217.0
9416.0,Westminster: The Election Game,1983.0,2,6,120,11,57,4.67,19107,2.0,121.0
23346.0,10,2006.0,2,7,0,7,40,4.31,19108,1.83,95.0
12238.0,Switch 16,2001.0,2,4,20,7,36,4.21,19109,1.33,88.0
158198.0,MiFuChi,2013.0,2,2,15,6,74,4.86,19110,1.33,210.0
4162.0,Horse Show,1997.0,2,4,30,8,172,5.23,19111,1.0,479.0
169987.0,Maximum Throwdown: Overload,2014.0,2,6,30,0,67,4.79,19112,2.0,276.0
198450.0,First to Find,2016.0,2,6,30,8,33,4.23,19113,1.0,66.0
41857.0,Zoo Panic,2009.0,2,4,20,4,31,4.05,19114,1.0,46.0
25144.0,Dart Wars,2006.0,2,5,30,8,138,5.24,19115,1.4,248.0
18679.0,Morgan's Revenge,1996.0,2,99,0,0,45,4.59,19116,1.0,143.0
159084.0,Black Market Warehouse,2014.0,2,4,30,0,93,5.17,19117,1.13,228.0
17520.0,The Game of Crown and Anchor,1850.0,2,12,10,9,38,4.31,19118,1.25,131.0
212873.0,Level 8: Das Kartenspiel,2016.0,2,6,45,8,160,5.23,19119,1.0,589.0
5662.0,Word Mastermind,1972.0,2,2,10,12,114,5.1,19120,1.67,390.0
1514.0,Yali,1996.0,2,2,20,8,177,5.24,19121,1.82,404.0
125059.0,Cowtown,2012.0,3,6,30,7,54,4.79,19122,1.0,140.0
159452.0,"Wake up, Cthulhu!",2015.0,1,4,30,10,187,5.41,19123,1.67,339.0
23684.0,Crystal Code,2006.0,2,4,30,10,61,4.73,19124,1.5,72.0
11739.0,Madeline's House,1996.0,2,4,15,4,30,3.9,19125,1.0,63.0
41334.0,Scary Tales: Snow White vs. The Giant,2009.0,2,2,20,13,156,5.18,19126,1.5,390.0
213787.0,The Terminator: The Official Board Game,2017.0,2,5,0,14,37,5.11,19127,0.0,39.0
195455.0,BOX,2017.0,2,6,15,10,183,5.26,19128,2.67,1225.0
27296.0,The Game of Life: Fame Edition,2002.0,2,4,0,8,51,4.6,19129,1.0,152.0
3723.0,Peanut Butter & Jelly Card Game,1971.0,2,4,20,4,65,4.84,19130,1.0,142.0
69205.0,High Five!,2010.0,2,4,30,8,64,4.73,19131,0.0,120.0
192409.0,Clown Standoff,2016.0,2,6,10,8,61,4.86,19132,1.0,109.0
6851.0,The Simpsons Mystery of Life,1990.0,2,4,20,10,37,4.38,19133,1.0,102.0
1443.0,Alpha Blitz,1998.0,2,6,30,10,86,4.97,19134,2.0,201.0
26861.0,"You Gotta Be Kidding! The Crazy Game of ""Would You Rather...?""",2004.0,2,2,30,7,48,4.42,19135,1.0,200.0
7746.0,Mountaineering,1973.0,1,6,45,7,43,4.45,19136,1.2,100.0
76319.0,Unusual Suspects,2009.0,2,4,10,8,65,4.79,19137,1.0,154.0
193592.0,Gas Out,2016.0,2,6,15,5,84,4.95,19138,1.0,183.0
849.0,Golf Masters,2000.0,2,2,90,8,70,4.83,19139,0.0,145.0
2106.0,Imperium: 3rd Millennium,2001.0,2,2,120,12,155,5.31,19140,3.05,493.0
8621.0,Bible TriBond,2000.0,2,12,90,12,34,4.1,19141,1.0,61.0
6981.0,Monopoly Junior: Toy Story,2001.0,2,4,60,5,33,3.86,19142,1.0,60.0
785.0,Dog Eat Dog,1999.0,2,6,90,12,133,5.18,19143,2.4,242.0
6713.0,Monopoly: Batman & Robin,1997.0,2,8,90,8,34,4.21,19144,2.0,50.0
4064.0,Scrabble Up,1996.0,2,2,30,8,45,4.36,19145,1.67,172.0
154901.0,The Fittest,2015.0,4,6,45,13,77,4.95,19146,1.67,592.0
17457.0,He & She,0.0,2,8,45,18,67,4.73,19147,1.0,105.0
18104.0,Banana Express,2005.0,2,4,30,4,39,4.34,19148,1.0,57.0
121751.0,Colossal Cave: The Board Game,2013.0,3,6,60,12,90,5.04,19149,1.67,253.0
53557.0,Colorio,2004.0,2,5,15,8,78,4.8,19150,1.2,131.0
16562.0,Pie Face,1993.0,2,4,15,3,43,4.4,19151,1.0,233.0
32361.0,Lis Pustyni,2007.0,2,2,120,10,40,4.46,19152,3.5,71.0
14539.0,Drakskatten,1983.0,2,6,45,7,45,4.46,19153,2.0,68.0
22931.0,Brillance,2006.0,2,6,60,10,49,4.58,19154,2.14,73.0
927.0,Lift Off,2000.0,2,4,30,8,162,5.18,19155,1.42,330.0
39415.0,Trivial Pursuit Digital Choice,2008.0,2,6,60,12,137,5.15,19156,1.5,412.0
12237.0,Oil: The Great Adventure,1960.0,2,6,180,10,214,5.27,19157,2.0,520.0
1290.0,Shifti,1977.0,2,4,30,8,53,4.61,19158,1.0,136.0
3850.0,Galactic Empires,1994.0,2,12,45,10,153,5.28,19159,2.4,337.0
145943.0,A Duel Betwixt Us,2014.0,2,2,45,10,191,5.26,19160,1.67,531.0
3266.0,Alien Autopsy,1997.0,2,4,30,8,41,4.26,19161,1.25,92.0
6868.0,Hear Me Out,2002.0,3,6,60,12,100,5.1,19162,1.42,285.0
38694.0,Godzilla: Kaiju World Wars,2011.0,2,4,60,14,184,5.36,19163,2.11,493.0
948.0,Dao,1999.0,2,2,10,5,206,5.3,19164,1.53,388.0
22516.0,Snout! The Pass The Pigs Card Game,2005.0,2,6,15,7,31,3.93,19165,1.0,156.0
33967.0,Take the Train,2007.0,2,6,30,7,168,5.24,19166,1.21,611.0
34933.0,Monopoly Town,2007.0,2,4,20,4,40,4.35,19167,1.0,97.0
1011.0,Dream Team,1997.0,2,6,30,12,74,4.9,19168,1.73,307.0
58698.0,Pickles to Penguins,2009.0,2,4,0,6,63,4.63,19169,1.0,218.0
8097.0,Ten Commandments Bible Game,1960.0,2,6,150,6,52,4.71,19170,1.2,115.0
1517.0,Ani-Mayhem,1996.0,1,4,45,10,115,5.26,19171,3.2,205.0
117784.0,Army vs. Aliens,2012.0,2,2,15,8,157,5.2,19172,1.21,420.0
155464.0,"The Walking Dead ""Don't Look Back"" Dice Game",2014.0,1,4,30,0,119,5.05,19173,1.6,435.0
251208.0,Game Box: Family Feud - Disney Edition,2016.0,3,99,0,8,34,4.15,19174,0.0,196.0
67627.0,U-Build Mouse Trap,2010.0,2,4,0,6,39,3.98,19175,1.0,142.0
21095.0,Mage Master,2005.0,2,8,240,12,49,4.68,19176,2.17,51.0
107733.0,The Big Bang Theory: The Party Game,2012.0,3,7,30,12,200,5.32,19177,1.0,594.0
88957.0,Avatar: The Board Game,2010.0,2,4,0,8,46,4.47,19178,1.4,161.0
8567.0,Cargo,2004.0,2,4,45,10,124,5.08,19179,1.74,243.0
2100.0,Myth Fortunes,1990.0,2,6,90,10,91,4.89,19180,2.0,303.0
25412.0,Vampire: Dark Influences,2006.0,2,5,60,12,288,5.38,19181,1.84,596.0
6368.0,King Arthur,2003.0,2,4,90,8,284,5.31,19182,1.48,658.0
6798.0,Concentration,1958.0,2,5,30,10,200,5.23,19183,1.59,523.0
20306.0,Brew-opoly,0.0,2,6,120,8,45,4.34,19184,1.5,196.0
7848.0,Snakes and Ladders 3D,1998.0,2,6,20,0,43,4.44,19185,1.0,52.0
28472.0,Scooby-Doo! Haunted House 3D Board Game,2007.0,2,5,60,4,93,4.94,19186,1.0,174.0
119194.0,The Witches of Blackmore,2012.0,2,6,30,8,81,4.82,19187,1.4,217.0
164339.0,3 to 4 Headed Monster,2016.0,3,4,10,10,47,4.5,19188,1.0,295.0
